Set,AnimIndex,AccelerationX,AccelerationY,AccelerationZ,GyroscopeX,GyroscopeY,GyroscopeZ,OrientationX_sin,OrientationX_cos,OrientationY_sin,OrientationY_cos,OrientationZ_sin,OrientationZ_cos
Spin,0,-43.88108370946676,2.5833440426296157,-24.064223185096566,-3.393859609241225,-1.7054269672612732,-0.06637834606377482,-0.12715934766967196,1.0586207885868975,1.0585024818567024,-0.16776131390376248,0.7966511502773599,0.6874475140376969
Spin,0,-43.880693743153635,2.5271672574510835,-24.177479371605006,-3.3680479844427036,-1.8840430380024478,0.031077852831502023,-0.4109711121727969,1.042756578336246,1.0658800011933318,-0.5090870044373277,0.6627690518175656,0.6001928820766789
Spin,0,49.627797173083124,-2.1134388219055262,18.458782217304638,-2.1943550751703014,-1.2923266439872252,-0.004152087990263231,-0.09690517401360632,0.9563490695801941,1.14853710509039,-0.09504061854106327,0.8261568412345328,0.8340342599308088
Spin,0,49.57650681061642,-2.193339710828436,18.364972935236054,-2.0108391307279643,-1.405567866140576,0.1643947520031006,-0.3545113376766662,1.0886786017265797,0.9903462685521781,-0.22922635826183668,0.6933831108751957,0.7744722912469271
Spin,0,49.51889899077511,-2.33971140855583,18.318851411322477,-2.1953084111286643,-1.2245413092596595,0.10188837805822681,-0.19364301127336028,1.0935762388900703,0.9612973959068277,-0.2703879836986497,0.7052253230770695,0.6033867078948236
Spin,0,-41.690219325027776,3.570841321309975,-23.663268288728904,-3.3573286769074846,-4.456823486856291,1.510145546424107,-0.3967183930064362,1.0756667602859522,0.9716679959555065,-0.1688679472960074,0.690028577722924,0.7855521892452975
Spin,0,-41.573718910178805,3.588744425266153,-23.704463783998445,-3.5771572460651386,-4.47946814364193,1.4038099037752478,-0.25950995366980684,1.0192395136232641,0.9788795440853649,-0.30631053780449374,0.8856238931404473,0.8461735687082312
Spin,0,41.456155910457085,-2.5459932860476786,15.577992014312,-2.6436702444671156,-3.729932858699056,0.6403911486697912,-0.07139242003975432,0.827284882990936,0.9219353990107593,-0.08978575279944272,0.6593559911859215,0.9878768497524673
Spin,0,41.649432607955575,-2.675954378029557,15.315632391324248,-2.606920210455677,-3.600525917139562,0.616287207028974,-0.08425659959526174,0.9202899046129196,0.8462511792654688,-0.2187971889595361,0.6277878200907614,0.7742979765100302
Spin,0,3.4467842910189557,-0.5013929268265082,-1.3457426012362952,-3.0750720519404195,-4.338905537359203,0.18473123693811686,-0.2892005518519416,1.0400149347319936,0.9150421585071836,-0.21725698445909727,0.545347338021886,0.7387247425087731
Spin,0,3.610090825681389,-0.5546075063399956,-1.311787521531056,-2.841429561214843,-4.2387270322447845,0.3802422291292809,-0.22265270621235922,1.0000132469678222,1.0689542405197685,0.028277351650694074,0.8189523540394741,0.8735698868839732
Spin,0,3.312611087617421,-0.44128204202769616,-1.5589512150720943,-3.000529599125486,-4.279948184404144,0.3227254395370781,-0.22169415394035907,1.0951292762544689,1.0173779426988203,0.07409429815849466,0.4290076850027097,0.9004632040778744
Spin,0,-35.17741857803134,1.7263950377199913,-22.82924431553823,-4.3911314414525,-7.074784141580069,1.1733220857792772,-0.3165376677653116,0.9453975032583086,1.0162222743834364,0.19599086805825858,0.4860745912763814,0.906869544363806
Spin,0,-35.297471315743564,1.6825600037428725,-22.73641311960094,-4.397811411696379,-7.239893214751473,1.2756412115650448,-0.12065746284813669,1.1826117187775,0.8726289999585775,0.10796205127449458,0.5137171276094668,0.8371582492389315
Spin,0,24.336793301102535,-3.7292754180901873,16.73133061082841,-3.3392687591771626,-5.706052731185023,1.179068648601955,-0.1394534563518036,0.8824951177682683,1.0006050584789299,0.14645242114095566,0.37404992738644866,0.917145236322817
Spin,0,12.05643186103396,-5.042473169422263,8.317151653274847,-2.9201650369377665,-4.234815912273315,0.8976894905462297,-0.4163658467427929,1.0375641257829207,0.972373438325582,0.19259689570129926,0.3697559488728538,0.932767639758058
Spin,0,12.1803172061561,-5.168528888585279,8.169909084524361,-2.8394733643267003,-4.392899323468172,0.8424419142808153,-0.14025255262898434,0.9353663461810257,0.9638582116676896,0.4912922810878136,0.28266080835292934,0.7079720678350652
Spin,0,11.996700738794996,-5.267608659786036,8.536610395074394,-2.840411824423104,-4.552491028944675,0.7464529381962063,-0.4901951007131273,1.0971824326446473,0.9354612331251865,0.21807000887135378,0.3096619795460078,0.9889747094003009
Spin,0,-40.55852702171712,-12.820986771670722,-19.964842524672687,-4.901104708382144,-7.607053734295486,1.2993237943735885,-0.3973591886575326,0.9371589882759163,0.8619322586762995,0.19884302155691969,0.09635258557845788,0.9297030745952529
Spin,0,-40.688945557918636,-12.790495054076336,-20.072543638888398,-4.9419577623482995,-7.8611343873815445,1.4804028395949966,-0.412952656161776,1.0694318934621687,0.8958129867612803,0.34775808717613876,0.09435946386745625,0.8198007631810778
Spin,0,39.620130342953274,-0.08631829146729672,26.52271115983349,-3.2366703040529883,-5.275129687524201,0.6035105551160413,-0.3917516634762424,0.8889879893043733,1.0428655578338073,0.48498411272500264,0.20652952882218728,0.9974423352908244
Spin,0,39.809357146538005,-0.1443461901971553,26.671591063837116,-3.254667414216071,-5.364350882537206,0.5244876593078478,-0.16994171183538598,0.9036783295352175,0.8839596990173518,0.6414245234944964,0.20974496218448674,1.044765964252687
Spin,0,39.743707372384065,-0.29878236364018207,26.579563214296655,-3.112060365627648,-5.196663551107058,0.4009739485091154,-0.476807663758981,0.850947295813256,1.0224343082071548,0.4590926629304945,0.31210058208851993,0.8913338515707877
Spin,0,-18.085138711760102,-6.214306082629568,7.101233739649311,-4.099290963850421,-9.161771063947722,0.4520134236233125,-0.35131890535663657,0.9672591096058042,0.9058761608526252,0.6055075807827738,-0.00022551659049963035,1.082042477256415
Spin,0,-17.8819497905653,-6.283068750781779,7.200349514389108,-4.169512595180108,-9.164668021034034,0.6201317727582425,-0.2540928256315711,1.0388753354522264,0.7497736640806097,0.5723755535722365,0.24380381722189925,1.1294099062622869
Spin,0,30.133143858574872,9.420495820296972,19.695914617952543,-2.7347463210596947,-6.760088859139281,0.41447296064111455,-0.6549729490292686,0.9873237590057671,0.8246622334762899,0.6520188642872227,0.15259013650438827,0.968935554121937
Spin,0,29.98855840964705,9.599893330736931,19.676023311857897,-2.595353585163183,-6.640099884112114,0.44184024923519566,-0.36431629444257807,0.6631146815368657,0.681105582179097,0.7291318989826474,0.10513965456390378,1.1626105355072487
Spin,0,30.123105091638518,9.313073475093026,19.724141826476366,-2.4688684296232686,-6.682983807176218,0.6131649910542031,-0.5605587092138293,0.8582441332186166,0.7397778013221266,0.6878943171968287,0.16181382776970032,1.0107485346148268
Spin,0,-0.7685933715770392,29.03299598617754,34.07987745304126,0.17317020106840883,-10.214076600674412,2.0833990317700417,-0.47141026327379143,0.7516677380358794,0.6452366412567779,0.8107865065385268,0.09512622497841358,1.0368759179982765
Spin,0,-0.9879823964040559,28.808530507422326,34.02713730459731,0.30363687787657473,-10.417202450887824,2.0834235627746596,-0.40259107475023226,1.0782346733798573,0.6745645750883822,0.7661495073449411,0.19704412482644332,0.8884139822683897
Spin,0,11.371248292993675,-1.127452241512726,1.609021064428704,0.172075466168358,-6.880238278054702,1.6847720582273789,-0.3936457476931515,1.0538909090403146,0.49093398192162024,0.9701263128697843,0.08346741376273709,0.8453889781549877
Spin,0,11.483146085555724,-1.208518815241195,1.651542965861169,0.11060147142013546,-6.76918571786037,1.5228686858049234,-0.41084056053536194,1.0380790459490594,0.4725752594046248,0.7102842743611679,0.09145401925822136,1.0145207320707266
Spin,0,-7.393031483146378,3.7157007602667655,8.890452384897477,0.02416077085863107,-6.940303624917327,1.9578680335149523,-0.536573278098266,0.798680250509122,0.3119757017030571,1.1687641765067578,0.45261451458934526,0.8989838124995835
Spin,0,-7.585879531345524,3.641512342251633,8.698171518395576,0.05915060895264877,-6.7268798251389725,2.119535018364016,-0.4504288877795548,0.8940625554990864,0.1497239029321654,1.1097420396629236,0.17684504913601795,0.8933395019093524
Spin,0,-7.473991861215399,3.677065493636093,9.003365806787382,0.021103134815703906,-6.736829605872101,1.9090420184410009,-0.32017354595339453,0.7961246861584532,0.38513846024703147,0.7164400815930795,0.1498751951110443,0.9354522183687766
Spin,0,-45.41606296081241,14.114357854769768,19.805414435006917,0.29227276417018533,-9.32589074015376,3.5765966322442306,-0.5562199484492198,0.7377358880212491,-0.1012671452960283,0.8736849880660151,0.29164561679523765,1.0731265042117069
Spin,0,-45.50699404599071,14.315759116951883,19.91855094042203,0.3051684437138787,-9.356436204235582,3.478351567316661,-0.6399725714281508,0.7585605068719523,-0.07942451480501524,0.9616229585619541,0.3401392584486061,0.927901583016873
Spin,0,33.90952675620678,-11.230229490828208,-17.043053316844134,0.07951095621537221,-5.887146992464059,2.5973264804915064,-0.6105187493811735,0.8335905811268264,-0.1753994869512398,1.071664601904201,0.20278173252178294,0.9000439139361213
Spin,0,33.97710694810205,-11.312113444349986,-16.889448315697262,0.2235072471216396,-5.776123966502551,2.162033660820167,-0.2402002865052364,0.7613494132657388,0.007989322138941338,1.1746998236973913,0.2516926817675918,0.930198756836007
Spin,0,-13.390523366037403,7.261830276050286,0.49624164729555553,0.6244200992037175,-6.24239851017466,2.2935651116856954,-0.3932981382281676,0.8094882777039589,-0.12279168755380881,0.6954919635990251,0.29607753616966836,0.6884915850517064
Spin,0,-13.391529201387753,7.092471838023297,0.5506675867447061,0.5664991809326511,-6.094609133733811,2.4543015873674094,-0.5556232804696515,0.9986559659855838,-0.2006649741936201,1.0191687221800567,0.18839242351030625,0.920680830961964
Spin,0,-13.472754715077599,7.243022226408459,0.6119166555367,0.5786562840518515,-6.037950937928069,2.2948558787980478,-0.3504286411545229,0.7918750001262087,-0.14686903196259818,1.0454135827277273,0.2547516636485263,0.8113808207683132
Spin,0,-48.225599259181784,18.655168582078577,33.204452763548545,1.72357425995919,-9.356260694886844,3.3107316496291754,-0.45943797203456666,1.0026143246479853,-0.38284013400488415,0.8323676996123409,0.521887614618709,0.8330677578310699
Spin,0,-48.58839755392572,18.63692635023418,33.12148387708736,1.8700540509199257,-9.551236580936212,3.624016214450483,-0.4850889551629178,1.038917190875344,-0.40865102476139403,0.906106618134429,0.5761577285911194,0.8139471939386486
Spin,0,31.554941608457774,-6.15737399485528,-15.977543237204891,2.0933805668836896,-7.087024686826345,3.0798544303983886,-0.3667601620668779,0.9517162772008799,-0.6336026542579829,0.9282525468818809,0.6111136023104682,0.7364826906343548
Spin,0,31.503281336966385,-6.220493361098378,-16.0377948681139,1.9056907659342566,-6.92480255678864,2.857871895400775,-0.3856433032316084,0.9222216989812689,-0.6587157216401196,0.6702290341234333,0.6542540817571424,0.8862185537363994
Spin,0,31.37715020289174,-6.2206632725159166,-16.119215964807186,1.9277227811383564,-7.003984332429814,2.7891976825838567,-0.44482798558774556,0.9914045797524668,-0.5800770933729974,0.8775686111935768,0.34177960796136,0.8822157511849277
Spin,0,-69.26074044706353,31.926927878688762,38.116145204636474,3.895441976618977,-11.805734146664804,5.911775873613713,-0.3543153155814584,1.1826854198226506,-0.5465087803205768,0.5473499101151331,0.44309255829781324,0.7899079641673097
Spin,0,-69.32080053495457,31.874740721337524,38.1083336437815,3.61536751078264,-11.98951740583797,5.949622413802523,-0.2352789936315779,0.9828721716664247,-0.6787124456514667,0.6012913499180129,0.6290588119366282,0.9669164885972121
Spin,0,38.93983800916001,-26.484350241228086,-36.630684939495644,2.435838000823486,-8.602640089789046,4.527880579517619,-0.18016749969868504,0.9277446160886264,-0.8375877257919637,0.4277842448862068,0.576179649330559,0.7171876947598802
Spin,0,38.74744453732244,-26.587232739062582,-36.63610630469792,2.417068998470457,-8.719465235469688,4.588594512584186,-0.30688626399597185,0.9103117061812385,-0.8793272526851298,0.6097613867591419,0.5923487724867401,0.8257235807009966
Spin,0,38.954799366335855,-26.67778978442639,-36.55819851735407,2.381305852766293,-8.300462566374804,4.770219338010755,-0.2510975224739163,0.8513236846795256,-0.9720508539043967,0.43161713858259765,0.5167668155465717,0.8659945795476977
Spin,0,-102.45702544753524,19.71122144549624,7.732763812732036,4.519027965022898,-16.816247697190555,8.578108614781746,0.1590869940065153,0.9571300737517446,-1.0884765515134855,0.21129715051251985,0.5439389277314147,0.8326091316801942
Spin,0,143.6029354649311,-50.18952976101639,-55.87872313367133,1.0593619148417697,-5.870230414918954,3.2539410802301028,0.1314716305078808,1.024346171578751,-1.0089506873462677,0.10649835234233007,0.3997515535203271,0.7520679187684323
Spin,0,143.6787941243439,-50.36023667466634,-55.9832583551198,1.238478487802722,-6.077980141670446,3.127516487428754,-0.09009137308469467,0.9778649997343226,-1.117639048685286,0.19454990307329084,0.5740349486350703,0.7240690933223369
Spin,0,143.64358901061374,-50.24100103988944,-55.91525092182777,1.1305553150450087,-5.973991196483069,3.1732511303561233,0.16203243701906905,1.091195339147956,-1.1192988128384456,0.21845621888591404,0.5517785837469867,1.0537918330640685
Spin,0,-147.4434517315153,-3.0679865995016784,-28.499155161647288,4.6892303936508375,-18.268997401380705,9.216567803334433,0.24657149685259833,1.140358515170747,-1.0181442488904606,-0.4032088215970288,0.4002233487653082,0.9385763333802961
Spin,0,-147.21653728451284,-3.170406739249698,-28.353971584353253,4.594022717503401,-18.322765849579135,9.057130204427272,0.27251144320793363,1.0641371772257382,-0.8765233393801679,-0.4411281337978812,0.5163190894140662,0.8960671424867139
Spin,0,-147.28104470317572,-2.8729380654444334,-28.469332674680373,4.539660370037006,-18.482946896778774,9.165085661341573,0.25222318402440874,1.0601821854428009,-0.8274634075716731,-0.29267656335042547,0.5921305339817561,0.9644953144927939
Spin,0,40.61185254596298,-27.839591337341968,-69.91410361424009,2.357206862877104,-18.60724646694049,8.086971100423803,0.21310309349840434,0.8991678114834399,-0.6418576832677497,-0.7520214547558258,0.255170401990716,0.9456123504069447
Spin,0,40.3990587285288,-27.870755674131857,-69.79208121937664,2.333827897017233,-18.484771791048985,8.464215565921386,0.31799753135414527,0.9455565975819696,-0.645786461687091,-0.7348439613230707,0.3030982452933253,0.874656422717225
Spin,0,97.61441048869898,-4.912336607035869,-0.7508089974567522,0.6241685706428325,-12.137180688566477,5.123784483792715,0.487300578762868,0.9315836732507455,-0.47776187073972304,-0.6860813066285465,0.2450583149158994,1.081370727133591
Spin,0,97.53974888191912,-4.819934451384404,-0.8106723740672508,0.8862838980709501,-12.341040334951423,5.2336306811613325,0.4215807508837338,0.8533871017170261,-0.5397341047750815,-0.8270753809280937,0.38044154650085216,0.9203134636673596
Spin,0,27.210620950947128,-2.956633203614482,-7.036309590902539,-1.0909710189023334,-11.096005874029238,3.534710797724178,0.4833098048416644,0.794535217942445,-0.35304961946709634,-0.9931832219066873,0.22187961693754357,0.9904582584427918
Spin,0,27.162267096135455,-2.681500339063914,-6.9435030755773415,-1.1780531648000994,-11.063452524034807,3.3974725838793787,0.5984355159653922,0.8748796977850228,-0.34682069164102103,-0.9331612000096927,0.16132947043856916,0.9661721086554208
Spin,0,27.303999860222874,-2.745188736478189,-6.927293738745314,-0.9508507504750405,-10.93246496380793,3.533660208022577,0.3401220066033509,0.9291286872750238,-0.19593826305215148,-0.9675209572895765,0.23879009827601794,0.8551184520684227
Spin,0,23.133977521749703,-22.554706514218417,-56.45242050799585,-1.021150738973309,-15.493641002693735,4.784117319007114,0.8190383556930337,0.7961461001191417,-0.10012078612032821,-1.0069894716357175,0.3403873233232234,1.0936001033408014
Spin,0,40.96662004593568,24.678347528044462,75.45885085943496,-0.3912107700666807,-7.138685273503144,1.9500160720045678,0.5575351138815693,0.8934154497425072,0.29772602100014944,-0.9754875126820689,0.024099212001435347,1.1099979005099148
Spin,0,40.94543800887559,24.811429479847742,75.67656327701553,-0.533180302261036,-7.229848854772176,1.9151651768382547,0.5742340498018151,0.6987918885271374,0.1448372277008741,-1.0055815764252332,-0.16284617827981532,0.8921173447337449
Spin,0,40.78966048862661,24.74262838011311,75.7188777589934,-0.49905682753416436,-7.101522857694191,2.0998589465611044,0.7331266033883843,0.5240471556068054,0.23084528543576932,-1.1030727521535113,0.1603843814223803,0.9647430818730639
Spin,0,26.23122388301923,-22.13456967023028,-36.71609265714813,-0.3439197421593185,-12.510883548539821,3.649936640630734,0.5806117725956982,0.6444865223358054,0.44388650459771417,-0.9413141783412773,-0.0790929586237708,1.0025155854449455
Spin,0,26.261236632824254,-22.114946246739912,-36.68488316967688,-0.6391131768262499,-12.646309656839724,3.7199883531438185,0.5724545908584947,0.8084588081558385,0.49433538437814534,-0.9690143715052182,-0.04529996773258943,1.0929166903349872
Spin,0,2.3175936465066456,19.040208435569117,61.04297937253831,-0.5525531610133141,-7.072617403460998,1.9593763467924912,0.26449663168537224,0.7570713809608722,0.5868732327647871,-0.7280222461975411,-0.07771266730722334,1.0707005885495426
Spin,0,2.3831476251108614,19.013025502711695,61.156159411958924,-0.4585777665014706,-6.936451921235285,2.0601214363992133,0.8372663714153108,0.8258772304294302,0.7012671778235469,-0.706030134932917,-0.14689806058512636,0.9767586745037365
Spin,0,2.5292572351340348,18.95703810949967,61.15782974951111,-0.49689998544079383,-6.997894407520155,2.1677850390361995,0.7660056902972827,0.9143398844590194,0.6876120987713985,-0.8692603342098066,-0.09485579839779487,0.954411861788415
Spin,0,10.833460582827957,-2.290324037294393,-9.029707004820244,-0.6105726623996751,-9.434802985249169,2.7206588092609096,0.5964248300028153,0.7562976399378996,0.729171519279745,-0.5888685472366023,-0.05997616203239274,1.0719112363917778
Spin,0,10.62584265217865,-2.281123146147892,-9.115461015477006,-0.7130126426001885,-9.500116488418968,2.705897960639111,0.5596852340655948,0.715937264638285,0.6725974330349579,-0.5754585205828434,-0.1432004496407675,0.8638796413841006
Spin,0,-5.218864801945227,9.42467016754628,29.168980756822627,-0.5223270616162291,-5.951553821110991,1.6691378368506868,0.5492588731413649,0.9280565894895652,0.8924257416709493,-0.6194335153332173,-0.30375858102570263,1.056771859455432
Spin,0,-5.118082893505448,9.446755642019863,29.308961626540434,-0.49128517235574964,-6.093162010718103,1.8139385409577033,0.5385334598122106,0.8848038579710022,0.8440768868077149,-0.411427832062679,-0.2408147989760037,1.0218193783423237
Spin,0,3.9196969688171,1.2120177034141353,10.525456840703502,-0.6810301786003965,-6.372868448001475,1.8212317597456187,0.4058086138458079,0.8329831259805812,0.9272840115886581,-0.38482112727894335,-0.21369477197681033,1.0032786263706512
Spin,0,3.607223007042677,1.0525121622130515,10.722794515736965,-0.5285078182338676,-6.465785485432333,1.8269512956216225,0.3423966775244265,0.9139682304066451,0.8510540982949841,-0.418757316916637,-0.3232289352252397,0.8509333589155795
Spin,0,3.8353717261533777,1.1177192479242892,10.39531976930787,-0.45734092061236575,-6.3896351019788415,2.0884999292895756,0.553024318756481,0.9058085788971657,0.9409867602140561,-0.3061418026523005,-0.3220326234811609,0.9386684948689696
Spin,0,-1.9658838997841008,-1.7686419457268672,7.892538301320029,-0.8265256416004196,-7.6590343550073205,2.2314587981458014,0.41968031992057403,0.8182502347039567,1.080196176856897,-0.28450048612105744,-0.0667740950449712,1.1498733539937214
Spin,0,-1.7043493452316212,-1.7417498933274456,7.861422511899029,-0.8355197826003564,-7.9313001492307915,2.3450860805733296,0.3133779434685679,0.9302268532422014,0.9840394037982844,-0.33065928967940755,-0.171639033142865,1.0072525069666578
Spin,0,-16.79843310453732,7.893452225510317,13.268146516556937,-0.6180836095214668,-5.451235268862854,1.530559689948136,0.5992478010151233,0.9897010869995381,1.0294436273823446,-0.16372806185581698,-0.3380028575435465,0.8408751854841637
Spin,0,-16.875838187491347,7.821109299175712,13.175748053665167,-0.7755741074178489,-5.446774394574078,1.7342274898391057,0.41241539802963145,0.8978353450028863,0.9297556298174291,0.043662132203086956,-0.1465449247585257,0.9351121012355073
